id,url,fullText,createdAt,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName
1535702225233793000,https://x.com/ROTOPRINTLTD/status/1535702225233793025,@chemicalbrodar @cardtonic done https://t.co/3BUb3ug0Mx,2022-06-11 19:15,0,0,0,0,,chemicalbrodar,154,385,ROTOPRINTLTD
1536798356852310000,https://x.com/yosoye_elisha/status/1536798356852310016,"@pengmanmodel @cardtonic Done
Kindly pick me🙏🙏",2022-06-14 19:50,0,0,0,0,,pengmanofficial,7103,1508,yosoye_elisha
1536798046109024300,https://x.com/Biggmikes1/status/1536798046109024262,"@pengmanmodel @cardtonic 0244777517
Wema bank https://t.co/V4u3qTxvXK",2022-06-14 19:49,0,0,0,0,,pengmanofficial,2154,2348,Biggmikes1
1536797504230117400,https://x.com/Bizubeans/status/1536797504230117376,@pengmanmodel @cardtonic 0510889154 GTb grace https://t.co/9KaIrcdwSr,2022-06-14 19:47,0,0,0,0,,pengmanofficial,500,2121,Bizubeans
1536797006429053000,https://x.com/pengmanofficial/status/1536797006429052928,Follow @cardtonic &amp; post your acc details / screenshot as evidence.,2022-06-14 19:45,8,31,29,3,,pengmanofficial,173795,359,pengmanofficial
1536796749116985300,https://x.com/Mon_Duci/status/1536796749116985344,@cardtonic @_Ewawunmi should I drop Account,2022-06-14 19:44,0,0,0,0,,cardtonic,2520,2158,Mon_Duci
1536796584754790400,https://x.com/cardtonic/status/1536796584754790400,"Anywhere you see Ewa, bill am oo 🧏🏾‍♂️",2022-06-14 19:43,4,2,12,1,,,15754,48,cardtonic
1536783092932919300,https://x.com/ebechukuwa/status/1536783092932919296,@cardtonic 1k and am broke 😂,2022-06-14 18:50,0,0,0,0,,cardtonic,260,298,ebechukuwa
1536781721349259300,https://x.com/Rafss___/status/1536781721349259265,"@_Ewawunmi @cardtonic Anty Aisha, shey eni like lati empower me bayii😔",2022-06-14 18:44,0,0,0,0,,_Ewawunmi,505,108,Rafss___
1536777618451751000,https://x.com/HunkuOladele/status/1536777618451750912,"@_Ewawunmi @cardtonic Subhanallah...

I pray I get to the level and pass it ooo.

You will also be way bigger than this..",2022-06-14 18:28,1,0,1,0,,_Ewawunmi,2187,1625,HunkuOladele
1536774792598126600,https://x.com/MagnusChuks88/status/1536774792598126594,"@cardtonic Once it can't feed my animals,birds or family.. I go sad",2022-06-14 18:17,0,0,0,0,,cardtonic,223,484,MagnusChuks88
1536773448256692200,https://x.com/nwibo_azubuike/status/1536773448256692228,@cardtonic less than 1k,2022-06-14 18:11,0,0,0,0,,cardtonic,478,36,nwibo_azubuike
1536767126203154400,https://x.com/Olugben10424161/status/1536767126203154435,@_Ewawunmi @cardtonic Gistlover is typing,2022-06-14 17:46,0,1,0,0,,_Ewawunmi,262,710,Olugben10424161
1536764490288705500,https://x.com/AkerelePhebe/status/1536764490288705538,"@cardtonic 400 naira
Please @cardtonic  boss I sell beautiful wears
Please patronise me🙏🙏 I get people to take care off😭🙏🙏🙏🙏🙏🙏",2022-06-14 17:36,0,0,0,0,,cardtonic,2834,3623,AkerelePhebe
1536762642186092500,https://x.com/cardtonic/status/1536762642186092544,About how much would be in your bank account for you to say you’re broke ? 😏,2022-06-14 17:29,12,40,65,1,,,15754,48,cardtonic
1536701349928308700,https://x.com/joelatabs/status/1536701349928308738,@cardtonic When is google play gift card server be retified??,2022-06-14 13:25,0,0,0,0,,cardtonic,876,2985,joelatabs
1536605143810162700,https://x.com/ogechicalista1/status/1536605143810162688,@AkerelePhebe @mrmacaronii @DONJAZZY @betgenuinecom @Bkally1 @Oluwafunnmi @Valhalla_XXX @cardtonic @LadyBet8 @BOOMBET201 @OlaIphoneplug @Ekitipikin This is beautiful...it will bring customers buyers in Jesus name Amen,2022-06-14 07:03,0,0,0,0,,AkerelePhebe,3935,5457,ogechicalista1
1536422871098089500,https://x.com/FegaDukes/status/1536422871098089473,@cardtonic Lol that's is some BOSS Sh*t 😎,2022-06-13 18:58,0,0,0,0,,cardtonic,1433,1741,FegaDukes
1536373416126984200,https://x.com/cardtonic/status/1536373416126984193,Thank you boss 💙,2022-06-13 15:42,4,1,8,0,,,15754,48,cardtonic
1536165347098755000,https://x.com/Godzilla__134/status/1536165347098755073,"@cardtonic I traded with this fools , I was scammed, twice !! Losing such integrity hurts, I have never done a successful business with this assholes !!! Full of bullshits",2022-06-13 01:55,0,0,0,0,,cardtonic,577,632,Godzilla__134
1535702152160727000,https://x.com/IcyChandor/status/1535702152160727042,"@chemicalbrodar @cardtonic Done boss.

Please select me, I'm a mutual and an old @cardtonic follower and I really need this money rn🤲❤️ https://t.co/H6tcb635ND",2022-06-11 19:14,0,0,0,0,,chemicalbrodar,949,904,IcyChandor
1535701735725060000,https://x.com/Emir_of_Rimi/status/1535701735725060096,@KingOfBoys999 @chemicalbrodar @cardtonic Na here we Dey,2022-06-11 19:13,0,0,1,0,,YvesSaintUzii,1877,1861,Emir_of_Rimi
1535700850231877600,https://x.com/Igiezemeeg/status/1535700850231877632,@chemicalbrodar @cardtonic Done bossu https://t.co/YyQ9185ECR,2022-06-11 19:09,0,0,0,0,,chemicalbrodar,592,878,Igiezemeeg
1535700704773415000,https://x.com/letpeacerayne/status/1535700704773414913,"@chemicalbrodar @cardtonic 6037049520

Keystone bank https://t.co/KwNBKZVZOJ",2022-06-11 19:09,0,0,0,0,,chemicalbrodar,544,1631,letpeacerayne
1535700164328964000,https://x.com/boubaibrahym/status/1535700164328964099,@chemicalbrodar @cardtonic Done. 6 - 12 hours is much tho. You already have more that enough people here already. Just saying https://t.co/LvhWkQ5pyh,2022-06-11 19:07,0,0,0,0,,chemicalbrodar,293,576,boubaibrahym
1535700049014964200,https://x.com/finallyAj/status/1535700049014964225,@chemicalbrodar @cardtonic Done https://t.co/SwxI0NlPZc,2022-06-11 19:06,0,0,0,0,,chemicalbrodar,722,1044,finallyAj
1535699956660674600,https://x.com/ashyisizzy/status/1535699956660674563,"@chemicalbrodar @cardtonic Followed I can't screenshot currently, my phone is fucked.
Done Ll that I'd required.",2022-06-11 19:06,0,0,0,0,,chemicalbrodar,2306,4941,ashyisizzy
1535699841782784000,https://x.com/Golddy22/status/1535699841782784004,@chemicalbrodar @cardtonic Retweet done https://t.co/IGL8utCm1a,2022-06-11 19:05,0,0,0,0,,Golddy22,792,1143,Golddy22
1535699787449831400,https://x.com/Jexzyd/status/1535699787449831424,"@chemicalbrodar @cardtonic 0101172744
Access diamond
🙏🙏🙏🙏🥺🥺🥺 https://t.co/pEmqmieeHN",2022-06-11 19:05,0,0,1,0,,chemicalbrodar,121,561,Jexzyd
1535699751273906200,https://x.com/Golddy22/status/1535699751273906177,@chemicalbrodar @cardtonic Done https://t.co/2naEUxoCwl,2022-06-11 19:05,0,1,1,0,,chemicalbrodar,792,1143,Golddy22
1535699700355321900,https://x.com/AgboolaMick/status/1535699700355321856,@chemicalbrodar @cardtonic Done,2022-06-11 19:05,0,0,0,0,,AgboolaMick,1857,2768,AgboolaMick
1535699575813681200,https://x.com/Fat_Stevez/status/1535699575813681156,"@chemicalbrodar @cardtonic Done, please let me win this https://t.co/T3JjFOdxbI",2022-06-11 19:04,0,0,0,0,,chemicalbrodar,468,1125,Fat_Stevez
1535699118529601500,https://x.com/zora_xo9/status/1535699118529601537,@cardtonic Nice,2022-06-11 19:02,0,0,0,0,,cardtonic,95,299,zora_xo9
1535699022526423000,https://x.com/AdereleAjala/status/1535699022526423040,@chemicalbrodar @cardtonic I don drop am boss,2022-06-11 19:02,0,0,0,0,,chemicalbrodar,59,438,AdereleAjala
1535699004691972000,https://x.com/dnielkolawole/status/1535699004691972096,@chemicalbrodar @cardtonic Done https://t.co/p9UD83Zb0N,2022-06-11 19:02,0,0,0,0,,chemicalbrodar,153,475,dnielkolawole
1535698805252817000,https://x.com/PECEUM_/status/1535698805252816903,@chemicalbrodar @cardtonic Done,2022-06-11 19:01,0,0,0,0,,PECEUM_,1286,1405,PECEUM_
1535698793865289700,https://x.com/GTOBillion/status/1535698793865289731,@chemicalbrodar @cardtonic Done https://t.co/qtPGLQgsoC,2022-06-11 19:01,0,0,0,0,,chemicalbrodar,488,2494,GTOBillion
1535698768275853300,https://x.com/kayodeKayfundz/status/1535698768275853314,@chemicalbrodar @cardtonic Done 👋😅 https://t.co/GTwScDDTSz,2022-06-11 19:01,0,0,1,0,,chemicalbrodar,1197,1728,kayodeKayfundz
1535698546913058800,https://x.com/omtgraphix/status/1535698546913058822,@chemicalbrodar @cardtonic Done ☑️,2022-06-11 19:00,0,0,0,0,,chemicalbrodar,738,1061,omtgraphix
1535523790297383000,https://x.com/briqhtexz/status/1535523790297382915,@cardtonic why did you rip me $400 na why o,2022-06-11 07:26,0,0,0,0,,cardtonic,662,363,briqhtexz
1536049308042244000,https://x.com/ogechicalista1/status/1536049308042244102,@cardtonic Enjoy your holiday,2022-06-12 18:14,0,0,0,0,,cardtonic,3934,5457,ogechicalista1
1536049271874719700,https://x.com/ayomidee512/status/1536049271874719746,@cardtonic We that are learning work are not free🤦,2022-06-12 18:14,0,0,0,0,,cardtonic,1644,3551,ayomidee512
1536049083319824400,https://x.com/Elyte_Thinker/status/1536049083319824384,@cardtonic All love a public holiday.,2022-06-12 18:13,0,0,0,0,,cardtonic,1352,1464,Elyte_Thinker
1536048873050890200,https://x.com/cardtonic/status/1536048873050890241,Sunday evening  and I’m not even worried because tomorrow is a public holiday 😎,2022-06-12 18:12,8,7,32,0,,,15756,48,cardtonic
1535947972579664000,https://x.com/FegaDukes/status/1535947972579663873,@chemicalbrodar @cardtonic CARDTONIC number 1☝🏽 https://t.co/8D52bGNqFr,2022-06-12 11:31,0,0,0,0,,chemicalbrodar,1433,1741,FegaDukes
1535871642186002400,https://x.com/AkerelePhebe/status/1535871642186002432,"@chemicalbrodar @cardtonic Done🙏🙏🙏🙏
😍😍😍😍😍",2022-06-12 06:28,0,0,0,0,,chemicalbrodar,2834,3623,AkerelePhebe
1535867319322394600,https://x.com/Zeee_omar/status/1535867319322394624,@chemicalbrodar @cardtonic Done https://t.co/wdOPZpCq3C,2022-06-12 06:11,0,0,0,0,,chemicalbrodar,2575,4386,Zeee_omar
1535865764992909300,https://x.com/festus289/status/1535865764992909312,@chemicalbrodar @cardtonic Thanks in advance 🥰 https://t.co/J3RTS9Yc59,2022-06-12 06:05,0,0,0,0,,chemicalbrodar,704,2022,festus289
1535858853132349400,https://x.com/anaia_girl/status/1535858853132349440,"@chemicalbrodar @cardtonic Done
Please please https://t.co/55CP3ibAp1",2022-06-12 05:37,0,0,0,0,,chemicalbrodar,3,72,anaia_girl
1535758430069203000,https://x.com/Eyiounawi100/status/1535758430069202946,"@chemicalbrodar @cardtonic Randomly pick me, thank you https://t.co/DtjFpq5Ukl",2022-06-11 22:58,0,0,0,0,,chemicalbrodar,28,55,Eyiounawi100
1535758120202473500,https://x.com/Sammy___dc/status/1535758120202473474,@14Kayode @chemicalbrodar @cardtonic Your babe still de send you message 😂😂,2022-06-11 22:57,0,0,0,0,,14Kayode,201,516,Sammy___dc
1535737052137930800,https://x.com/Optimus1X/status/1535737052137930757,"@chemicalbrodar @cardtonic Done!
I have notifications on too! 😊🤲 https://t.co/9BI08NnxgV",2022-06-11 21:33,0,0,0,0,,chemicalbrodar,90,493,Optimus1X
1535733904144990200,https://x.com/Kanchei1000/status/1535733904144990209,@chemicalbrodar @cardtonic All tasks completed! 💯 https://t.co/WlLhtZyHIz,2022-06-11 21:21,0,0,1,0,,chemicalbrodar,117,386,Kanchei1000
1535733116161212400,https://x.com/King_Grayy/status/1535733116161212416,@chemicalbrodar @cardtonic Done https://t.co/3XZ8NbkzVh,2022-06-11 21:18,0,0,0,0,,chemicalbrodar,1032,2905,King_Grayy
1535717191387078700,https://x.com/WorkMoneyFun/status/1535717191387078656,"Cardtonic - Sell Gift Cards on the App Store https://t.co/gXbERaGphe, see more https://t.co/7N1zZ7CgkX",2022-06-11 20:14,0,0,0,0,,,10029,9844,WorkMoneyFun
1535710531314647000,https://x.com/OmoteeOmotee_/status/1535710531314647040,@chemicalbrodar @Emmy__Prince @cardtonic Following https://t.co/1IwvYoKAmI,2022-06-11 19:48,0,0,0,0,,chemicalbrodar,2140,5170,OmoteeOmotee_
1535710381452284000,https://x.com/AnaekweFelix/status/1535710381452283904,@chemicalbrodar @cardtonic Done ser🤝 https://t.co/ov8xagsfnN,2022-06-11 19:47,0,0,0,0,,chemicalbrodar,239,1379,AnaekweFelix
1535709068299485200,https://x.com/ThatAnambraGuy/status/1535709068299485185,@chemicalbrodar @cardtonic Done ✅✅ https://t.co/H38b3sFo6d,2022-06-11 19:42,0,0,0,0,,chemicalbrodar,576,2772,ThatAnambraGuy
1535708536935686100,https://x.com/_jee_jee1/status/1535708536935686147,@cardtonic Beautiful,2022-06-11 19:40,0,0,0,0,,cardtonic,1557,415,_jee_jee1
1535708329019953200,https://x.com/9ja_maxx/status/1535708329019953152,@chemicalbrodar @michael__idk @cardtonic Done https://t.co/b4aOIYp7UW,2022-06-11 19:39,0,0,0,0,,chemicalbrodar,736,3610,9ja_maxx
1535292574512074800,https://x.com/Aj22476225/status/1535292574512074752,@AkerelePhebe @cardtonic @GENERALMAZII @Valhalla_XXX @Vizzy_rayven @_spiriituaL How do i order it,2022-06-10 16:07,0,1,0,0,,AkerelePhebe,30,71,Aj22476225
1535247442886680600,https://x.com/cardtonic/status/1535247442886680576,Before 😅,2022-06-10 13:08,6,1,18,0,,,15754,48,cardtonic
1535195281968464000,https://x.com/therealtorah_/status/1535195281968463874,"@wtf_oye @_theladymo @cardtonic Leave me please🥲😂😭😭
Man must to chop😂😂",2022-06-10 09:40,0,0,0,1,,wtf_oye,1027,1197,therealtorah_
1535195201421070300,https://x.com/therealtorah_/status/1535195201421070339,@wtf_oye @_theladymo @cardtonic You’re here🥲😂😂,2022-06-10 09:40,0,0,0,0,,wtf_oye,1027,1197,therealtorah_
1535195100409741300,https://x.com/wtf_oye/status/1535195100409741314,@therealtorah_ @_theladymo @cardtonic Begging 😂😂,2022-06-10 09:40,0,2,0,0,,therealtorah_,441,507,wtf_oye
1534924690153738200,https://x.com/cardtonic/status/1534924690153738247,@Agu_nwanyi1 You de avoid weekend ? 😂,2022-06-09 15:45,0,1,0,0,,Agu_nwanyi1,15754,48,cardtonic
1534822124363333600,https://x.com/solution1255/status/1534822124363333632,@BabatundeAbee16 @cardtonic 😂😂😂😂😂 that cardtonic will make u useless,2022-06-09 08:58,0,0,0,0,,BabatundeAbee16,50,283,solution1255
1534757237972947000,https://x.com/SlimJNR3/status/1534757237972946945,@AkerelePhebe @ogbeni_israel @cardtonic @GENERALMAZII @Valhalla_XXX @Vizzy_rayven @_spiriituaL Your DM no dey show,2022-06-09 04:40,0,0,0,0,,AkerelePhebe,98,107,SlimJNR3
1534686847535816700,https://x.com/Cj_fundz/status/1534686847535816704,@cardtonic What’s happening I can’t even use the app anymore,2022-06-09 00:00,0,0,0,0,,cardtonic,12,80,Cj_fundz
1534656390769217500,https://x.com/SlimJNR3/status/1534656390769217536,@AkerelePhebe @cardtonic @GENERALMAZII @Valhalla_XXX @Vizzy_rayven @_spiriituaL @AkerelePhebe what's your location?,2022-06-08 21:59,0,0,0,0,,AkerelePhebe,98,107,SlimJNR3
1534653199952621600,https://x.com/AkerelePhebe/status/1534653199952621569,@Aj22476225 @cardtonic @GENERALMAZII @Valhalla_XXX @Vizzy_rayven @_spiriituaL When you order you get it,2022-06-08 21:46,0,1,0,0,,Aj22476225,2834,3623,AkerelePhebe
1534652822758862800,https://x.com/AkerelePhebe/status/1534652822758862851,@Liyhnda @cardtonic @GENERALMAZII @Valhalla_XXX @Vizzy_rayven @_spiriituaL No boss,2022-06-08 21:45,0,0,0,0,,ajihbola,2834,3623,AkerelePhebe
1534652734875525000,https://x.com/AkerelePhebe/status/1534652734875525124,"@Damilaresinzu @cardtonic @GENERALMAZII @Valhalla_XXX @Vizzy_rayven @_spiriituaL You lock ur  acc
08148404019",2022-06-08 21:44,0,0,0,0,,Damilaresinzu,2834,3623,AkerelePhebe
1534623769125343200,https://x.com/qrandaddY/status/1534623769125343233,@cardtonic Maybe you expecting something good by weekend 😂,2022-06-08 19:49,0,0,0,0,,cardtonic,95,97,qrandaddY
1534622240255393800,https://x.com/Bamisayemichae4/status/1534622240255393801,@cardtonic Tasted and trusted,2022-06-08 19:43,0,0,0,0,,cardtonic,67,425,Bamisayemichae4
1534593264468336600,https://x.com/IamAbdooul12/status/1534593264468336641,@cardtonic Seriously,2022-06-08 17:48,0,0,0,0,,cardtonic,461,440,IamAbdooul12
1534591629503471600,https://x.com/cardtonic/status/1534591629503471617,"Is it just me, or this week feels so long 😫",2022-06-08 17:42,7,9,27,0,,,15754,48,cardtonic
1534220371922231300,https://x.com/FegaDukes/status/1534220371922231300,@cardtonic We all really need to,2022-06-07 17:06,0,0,0,0,,cardtonic,1433,1741,FegaDukes
1534187689569820700,https://x.com/MahexxxX/status/1534187689569820672,@cardtonic Dat need to be emphasized wella nowadays,2022-06-07 14:57,0,0,0,0,,cardtonic,195,1547,MahexxxX
1534161942843097000,https://x.com/Eaziboy12/status/1534161942843097088,@cardtonic Is Google play card back?,2022-06-07 13:14,0,0,1,0,,cardtonic,509,1694,Eaziboy12
1535705143940898800,https://x.com/DonMayor77/status/1535705143940898816,@chemicalbrodar @cardtonic I don do am ooo bro https://t.co/DxXluMJ7q4,2022-06-11 19:26,0,0,0,0,,chemicalbrodar,142,305,DonMayor77
1535704623029403600,https://x.com/onyeoma_josh/status/1535704623029403650,@chemicalbrodar @cardtonic Done https://t.co/sNJ0qw69Ss,2022-06-11 19:24,0,0,0,0,,chemicalbrodar,698,672,onyeoma_josh
1535704448449798100,https://x.com/Faruq_Ayo11/status/1535704448449798144,@chemicalbrodar @cardtonic Done https://t.co/vTdolhu2fu,2022-06-11 19:24,0,0,0,0,,chemicalbrodar,2536,3955,Faruq_Ayo11
1535704327595098000,https://x.com/Don_Pvblo_/status/1535704327595098115,@chemicalbrodar @cardtonic Done ✅ https://t.co/GWJmFzUPK8,2022-06-11 19:23,0,0,0,0,,chemicalbrodar,5,75,Don_Pvblo_
1535703456169832400,https://x.com/winner4rever/status/1535703456169832449,@chemicalbrodar @cardtonic Proof https://t.co/zVlcWbIR6L,2022-06-11 19:20,0,0,0,0,,chemicalbrodar,7,62,winner4rever
1535703421977763800,https://x.com/Ttlayomi1/status/1535703421977763842,@chemicalbrodar @cardtonic Done✅ https://t.co/XBhhfLYFJd,2022-06-11 19:20,0,0,0,0,,chemicalbrodar,3264,4974,Ttlayomi1
1535702916362797000,https://x.com/Melvin1M/status/1535702916362797058,@chemicalbrodar @cardtonic Done https://t.co/RWJbTp6TBC,2022-06-11 19:18,0,0,0,0,,chemicalbrodar,10,26,Melvin1M
1535702791875879000,https://x.com/Pengmami1/status/1535702791875878912,@chemicalbrodar @cardtonic Done ejoorrrrrrr https://t.co/8voR6FB8gv,2022-06-11 19:17,0,0,0,0,,chemicalbrodar,201,190,Pengmami1
1535702225233793000,https://x.com/ROTOPRINTLTD/status/1535702225233793025,@chemicalbrodar @cardtonic done https://t.co/3BUb3ug0Mx,2022-06-11 19:15,0,0,0,0,,chemicalbrodar,154,385,ROTOPRINTLTD
1535702152160727000,https://x.com/IcyChandor/status/1535702152160727042,"@chemicalbrodar @cardtonic Done boss.

Please select me, I'm a mutual and an old @cardtonic follower and I really need this money rn🤲❤️ https://t.co/H6tcb635ND",2022-06-11 19:14,0,0,0,0,,chemicalbrodar,949,904,IcyChandor
1535701735725060000,https://x.com/Emir_of_Rimi/status/1535701735725060096,@KingOfBoys999 @chemicalbrodar @cardtonic Na here we Dey,2022-06-11 19:13,0,0,1,0,,YvesSaintUzii,1877,1861,Emir_of_Rimi
